id,title,skills,median_salary,growth_pct,education,sector,abilities,knowledge,work_activities,interests,job_zone
19-1012.00,Food Scientists and Technologists,"Reading Comprehension, Active Listening, Writing, Speaking, Critical Thinking, Monitoring, Complex Problem Solving",85310,6.5,bachelor,19,"Oral Comprehension, Problem Sensitivity, Written Comprehension, Deductive Reasoning, Inductive Reasoning, Near Vision, Oral Expression","Food Production, Biology, Chemistry, Production and Processing, English Language, Mathematics, Engineering and Technology","Making Decisions and Solving Problems, Documenting/Recording Information, Getting Information, Analyzing Data or Information, Updating and Using Relevant Knowledge, Monitoring Processes, Materials, or Surroundings, Communicating with Supervisors, Peers, or Subordinates","Investigative, Realistic, Conventional, Enterprising, Artistic, Social",4
53-4041.00,Subway and Streetcar Operators,"Operations Monitoring, Operation and Control, Active Listening, Speaking, Monitoring, Reading Comprehension, Service Orientation",84830,3.4,bachelor,53,"Control Precision, Multilimb Coordination, Reaction Time, Problem Sensitivity, Rate Control, Near Vision, Far Vision","Transportation, Public Safety and Security, Customer and Personal Service, English Language, Education and Training, Telecommunications, Mechanical","Operating Vehicles, Mechanized Devices, or Equipment, Identifying Objects, Actions, and Events, Getting Information, Performing for or Working Directly with the Public, Inspecting Equipment, Structures, or Materials, Communicating with Supervisors, Peers, or Subordinates, Making Decisions and Solving Problems","Realistic, Conventional, Social, Enterprising, Investigative, Artistic",2
17-2021.00,Agricultural Engineers,"Critical Thinking, Reading Comprehension, Active Listening, Complex Problem Solving, Judgment and Decision Making, Writing, Speaking",84630,5.9,bachelor,17,"Oral Comprehension, Written Comprehension, Inductive Reasoning, Oral Expression, Problem Sensitivity, Deductive Reasoning, Written Expression","Engineering and Technology, Design, Mathematics, Physics, English Language, Computers and Electronics, Food Production","Making Decisions and Solving Problems, Working with Computers, Getting Information, Processing Information, Analyzing Data or Information, Communicating with Supervisors, Peers, or Subordinates, Communicating with People Outside the Organization","Investigative, Realistic, Conventional, Enterprising, Artistic, Social",4
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary","Reading Comprehension, Speaking, Instructing, Active Listening, Writing, Active Learning, Learning Strategies",84290,2.4,bachelor,25,"Oral Expression, Written Expression, Oral Comprehension, Written Comprehension, Speech Clarity, Inductive Reasoning, Near Vision","Education and Training, English Language, Sociology and Anthropology, History and Archeology, Foreign Language, Communications and Media, Computers and Electronics","Training and Teaching Others, Getting Information, Communicating with Supervisors, Peers, or Subordinates, Thinking Creatively, Establishing and Maintaining Interpersonal Relationships, Organizing, Planning, and Prioritizing Work, Developing Objectives and Strategies","Social, Investigative, Artistic, Enterprising, Realistic, Conventional",5
19-2031.00,Chemists,"Science, Reading Comprehension, Critical Thinking, Speaking, Active Listening, Writing, Mathematics",84150,4.9,bachelor,19,"Oral Comprehension, Written Comprehension, Oral Expression, Written Expression, Deductive Reasoning, Inductive Reasoning, Problem Sensitivity","Chemistry, English Language, Mathematics, Production and Processing, Administration and Management, Computers and Electronics, Administrative","Documenting/Recording Information, Analyzing Data or Information, Getting Information, Making Decisions and Solving Problems, Identifying Objects, Actions, and Events, Updating and Using Relevant Knowledge, Evaluating Information to Determine Compliance with Standards","Investigative, Realistic, Conventional, Enterprising, Artistic, Social",4
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,"Active Listening, Speaking, Monitoring, Management of Personnel Resources, Social Perceptiveness, Coordination, Judgment and Decision Making",84130,0.0,bachelor,41,"Oral Comprehension, Oral Expression, Speech Recognition, Speech Clarity, Written Comprehension, Deductive Reasoning, Inductive Reasoning","Customer and Personal Service, Administration and Management, English Language, Personnel and Human Resources, Economics and Accounting, Sales and Marketing, Mathematics","Communicating with Supervisors, Peers, or Subordinates, Coaching and Developing Others, Making Decisions and Solving Problems, Getting Information, Guiding, Directing, and Motivating Subordinates, Identifying Objects, Actions, and Events, Working with Computers","Enterprising, Conventional, Social, Realistic, Investigative, Artistic",4
19-1041.00,Epidemiologists,"Reading Comprehension, Critical Thinking, Complex Problem Solving, Judgment and Decision Making, Active Listening, Writing, Speaking",83980,16.2,bachelor,19,"Oral Comprehension, Written Comprehension, Inductive Reasoning, Oral Expression, Written Expression, Problem Sensitivity, Deductive Reasoning","Mathematics, Biology, Medicine and Dentistry, English Language, Computers and Electronics, Communications and Media, Education and Training","Analyzing Data or Information, Making Decisions and Solving Problems, Processing Information, Working with Computers, Interpreting the Meaning of Information for Others, Getting Information, Updating and Using Relevant Knowledge","Investigative, Social, Conventional, Realistic, Enterprising, Artistic",5
19-5011.00,Occupational Health and Safety Specialists,"Speaking, Reading Comprehension, Active Listening, Critical Thinking, Complex Problem Solving, Social Perceptiveness, Judgment and Decision Making",83910,12.5,bachelor,19,"Oral Comprehension, Written Comprehension, Oral Expression, Written Expression, Problem Sensitivity, Deductive Reasoning, Inductive Reasoning","Education and Training, English Language, Chemistry, Public Safety and Security, Law and Government, Mathematics, Biology","Evaluating Information to Determine Compliance with Standards, Getting Information, Making Decisions and Solving Problems, Communicating with Supervisors, Peers, or Subordinates, Interpreting the Meaning of Information for Others, Documenting/Recording Information, Analyzing Data or Information","Investigative, Conventional, Realistic, Social, Enterprising, Artistic",4
19-3051.00,Urban and Regional Planners,"Active Listening, Speaking, Judgment and Decision Making, Reading Comprehension, Critical Thinking, Systems Analysis, Writing",83720,3.4,bachelor,19,"Oral Comprehension, Oral Expression, Written Comprehension, Written Expression, Problem Sensitivity, Speech Clarity, Deductive Reasoning","Law and Government, English Language, Geography, Transportation, Communications and Media, Administration and Management, Sociology and Anthropology","Getting Information, Making Decisions and Solving Problems, Communicating with People Outside the Organization, Developing Objectives and Strategies, Communicating with Supervisors, Peers, or Subordinates, Evaluating Information to Determine Compliance with Standards, Updating and Using Relevant Knowledge","Investigative, Enterprising, Conventional, Realistic, Social, Artistic",5
49-9097.00,Signal and Track Switch Repairers,"Troubleshooting, Equipment Maintenance, Repairing, Quality Control Analysis, Critical Thinking, Operations Monitoring, Equipment Selection",83600,1.7,bachelor,49,"Problem Sensitivity, Arm-Hand Steadiness, Control Precision, Flexibility of Closure, Visualization, Manual Dexterity, Finger Dexterity","Transportation, Mechanical, English Language, Public Safety and Security, Engineering and Technology, Telecommunications, Computers and Electronics","Inspecting Equipment, Structures, or Materials, Repairing and Maintaining Mechanical Equipment, Evaluating Information to Determine Compliance with Standards, Operating Vehicles, Mechanized Devices, or Equipment, Getting Information, Organizing, Planning, and Prioritizing Work, Communicating with Supervisors, Peers, or Subordinates","Realistic, Conventional, Investigative, Social, Artistic, Enterprising",3
27-2012.00,Producers and Directors,"Active Listening, Reading Comprehension, Speaking, Critical Thinking, Monitoring, Social Perceptiveness, Coordination",83480,4.9,bachelor,27,"Oral Expression, Oral Comprehension, Deductive Reasoning, Problem Sensitivity, Speech Clarity, Written Comprehension, Written Expression","Communications and Media, English Language, Telecommunications, Computers and Electronics, Administration and Management, Customer and Personal Service, Fine Arts","Getting Information, Thinking Creatively, Working with Computers, Identifying Objects, Actions, and Events, Communicating with Supervisors, Peers, or Subordinates, Making Decisions and Solving Problems, Processing Information","Artistic, Enterprising, Conventional, Social, Investigative, Realistic",4
